Interference and Diffraction Data File Wed, Oct 11, 2023 1:37 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.04817	0.00497
-0.04817	0.00368
-0.04822	0.00030
-0.04822	0.00126
-0.04822	0.00110
-0.04828	0.00030
-0.04828	-0.00115
-0.04833	-0.00035
-0.04833	0.00046
-0.04833	0.00239
-0.04839	-0.00196
-0.04839	-0.00196
-0.04839	-0.00196
-0.04844	-0.00147
-0.04844	0.00014
-0.04844	0.00094
-0.04850	-0.00035
-0.04850	0.00078
-0.04856	0.00255
-0.04856	0.00674
-0.04856	0.00787
-0.04861	0.00706
-0.04861	0.01012
-0.04861	0.00771
-0.04867	0.01479
-0.04867	0.01060
-0.04872	0.01399
-0.04872	0.01817
-0.04872	0.02075
-0.04878	0.02252
-0.04878	0.02188
-0.04883	0.01978
-0.04883	0.02671
-0.04883	0.02639
-0.04889	0.02719
-0.04889	0.03235
-0.04889	0.03847
-0.04894	0.03299
-0.04894	0.03782
-0.04900	0.03734
-0.04900	0.03734
-0.04900	0.04265
-0.04906	0.04249
-0.04906	0.04314
-0.04906	0.04684
-0.04911	0.04620
-0.04911	0.04620
-0.04911	0.04603
-0.04917	0.05038
-0.04917	0.05264
-0.04917	0.04958
-0.04922	0.04748
-0.04922	0.04893
-0.04928	0.04845
-0.04928	0.05022
-0.04928	0.04861
-0.04933	0.04732
-0.04933	0.04797
-0.04933	0.04732
-0.04939	0.05199
-0.04939	0.04394
-0.04944	0.04153
-0.04944	0.04362
-0.04944	0.04072
-0.04950	0.03927
-0.04950	0.04024
-0.04956	0.03557
-0.04956	0.04040
-0.04956	0.03074
-0.04961	0.03412
-0.04961	0.02945
-0.04961	0.02912
-0.04967	0.02864
-0.04967	0.02462
-0.04972	0.02445
-0.04972	0.01608
-0.04972	0.01527
-0.04978	0.01850
-0.04978	0.01576
-0.04978	0.01544
-0.04983	0.01415
-0.04983	0.00754
-0.04989	0.00803
-0.04989	0.00738
-0.04989	0.00593
-0.04994	0.00545
-0.04994	0.00642
-0.04994	0.00191
-0.05000	0.00287
-0.05000	-0.00051
-0.05000	-0.00083
-0.05006	-0.00019
-0.05006	-0.00115
-0.05011	0.00142
-0.05011	-0.00035
-0.05011	0.00191
-0.05017	0.00207
-0.05017	-0.00196
-0.05017	-0.00228
-0.05022	-0.00019
-0.05022	0.00384
-0.05028	0.00191
-0.05028	0.00110
-0.05028	0.00706
-0.05033	0.00416
-0.05033	0.00497
-0.05039	0.00787
-0.05039	0.00706
-0.05039	0.00771
-0.05044	0.01238
-0.05044	0.00883
-0.05044	0.01205
-0.05050	0.01366
-0.05050	0.01640
-0.05056	0.01689
-0.05056	0.01962
-0.05056	0.01898
-0.05061	0.02526
-0.05061	0.02139
-0.05061	0.02639
-0.05067	0.02542
-0.05067	0.02912
-0.05067	0.03170
-0.05072	0.03218
-0.05072	0.03267
-0.05078	0.03476
-0.05078	0.03492
-0.05078	0.03605
-0.05083	0.03927
-0.05083	0.03830
-0.05083	0.03798
-0.05089	0.03380
-0.05089	0.03718
-0.05094	0.03669
-0.05094	0.04072
-0.05094	0.03943
-0.05100	0.03830
-0.05100	0.03798
-0.05100	0.03734
-0.05106	0.03830
-0.05106	0.04008
-0.05111	0.03396
-0.05111	0.03669
-0.05111	0.03653
-0.05117	0.03396
-0.05117	0.03492
-0.05122	0.03170
-0.05122	0.02896
-0.05122	0.02800
-0.05128	0.02655
-0.05128	0.02639
-0.05128	0.02880
-0.05133	0.02429
-0.05133	0.02558
-0.05139	0.02204
-0.05139	0.02606
-0.05139	0.02220
-0.05144	0.01962
-0.05144	0.01753
-0.05144	0.01817
-0.05150	0.01640
-0.05150	0.01077
-0.05156	0.01479
-0.05156	0.00819
-0.05156	0.00996
-0.05161	0.00465
-0.05161	0.00771
-0.05161	0.00416
-0.05167	0.00448
-0.05167	0.00561
-0.05172	0.00481
-0.05172	0.00014
-0.05172	-0.00099
-0.05178	0.00126
-0.05178	0.00046
-0.05178	0.00014
-0.05183	0.00239
-0.05183	0.00142
-0.05189	-0.00212
-0.05189	-0.00244
-0.05189	-0.00180
-0.05194	0.00223
-0.05194	0.00030
-0.05200	-0.00550
-0.05200	-0.00389
-0.05200	-0.00292
-0.05206	-0.00518
-0.05206	-0.00308
-0.05211	-0.00115
-0.05211	0.00368
-0.05211	0.00046
-0.05217	0.00014
-0.05217	0.00352
-0.05222	0.00368
-0.05222	0.00448
-0.05222	0.00513
-0.05228	0.00706
-0.05228	0.00899
-0.05228	0.00690
-0.05233	0.00803
-0.05233	0.00883
-0.05239	0.00722
-0.05239	0.01012
-0.05239	0.00867
-0.05244	0.00851
-0.05244	0.01141
-0.05244	0.01238
-0.05250	0.01431
-0.05250	0.01205
-0.05256	0.01205
-0.05256	0.01286
-0.05256	0.01125
-0.05261	0.01705
-0.05261	0.01689
-0.05261	0.01270
-0.05267	0.01157
-0.05267	0.01415
-0.05272	0.01576
-0.05272	0.01431
-0.05272	0.01656
-0.05278	0.01511
-0.05278	0.01028
-0.05283	0.01495
-0.05283	0.01205
-0.05283	0.00996
-0.05289	0.01189
-0.05289	0.00835
-0.05289	0.01221
-0.05294	0.01157
-0.05294	0.01157
-0.05300	0.00658
-0.05300	0.01189
-0.05300	0.00674
-0.05306	0.00738
-0.05306	0.00835
-0.05311	0.01044
-0.05311	0.00690
-0.05311	0.00690
-0.05317	0.00465
-0.05317	0.00593
-0.05317	0.00448
-0.05322	0.00674
-0.05322	0.00287
-0.05328	0.00658
-0.05328	0.00239
-0.05328	0.00191
-0.05333	0.00416
-0.05333	0.00062
-0.05333	0.00175
-0.05339	0.00062
-0.05339	0.00384
-0.05344	-0.00276
-0.05344	0.00223
-0.05344	-0.00164
-0.05350	-0.00067
-0.05350	0.00030
-0.05356	0.00014
-0.05356	-0.00115
-0.05356	0.00062
-0.05361	-0.00341
-0.05361	-0.00292
-0.05361	-0.00663
-0.05367	-0.00196
-0.05367	-0.00164
-0.05372	-0.00341
-0.05372	-0.00083
-0.05372	-0.00164
-0.05378	-0.00212
-0.05378	-0.00453
-0.05383	0.00126
-0.05383	-0.00019
-0.05383	0.00175
-0.05389	-0.00325
-0.05389	-0.00099
-0.05389	0.00014
-0.05394	0.00207
-0.05394	-0.00325
-0.05400	0.00046
-0.05400	0.00207
-0.05400	0.00159
-0.05406	-0.00019
-0.05406	-0.00131
-0.05406	0.00142
-0.05411	0.00191
-0.05411	0.00159
-0.05417	0.00030
-0.05417	0.00400
-0.05417	0.00497
-0.05422	-0.00035
-0.05422	-0.00019
-0.05422	-0.00019
-0.05428	0.00416
-0.05428	0.00465
-0.05433	0.00336
-0.05433	0.00239
-0.05433	0.00400
-0.05439	0.00465
-0.05439	0.00497
-0.05439	0.00287
-0.05444	0.00706
-0.05444	0.00529
-0.05444	0.00610
-0.05450	0.00271
-0.05450	0.00432
-0.05456	0.00400
-0.05456	0.00239
-0.05461	0.00545
-0.05461	0.00722
-0.05461	0.00642
-0.05467	0.00481
-0.05467	0.00432
-0.05467	0.00497
-0.05472	0.00062
-0.05472	0.00593
-0.05478	0.00658
-0.05478	0.00545
-0.05478	0.00593
-0.05483	0.00448
-0.05483	0.00239
-0.05483	0.00400
-0.05489	0.00159
-0.05489	0.00320
-0.05489	0.00432
-0.05494	0.00207
-0.05494	0.00626
-0.05500	0.00271
-0.05500	0.00320
-0.05500	0.00078
-0.05506	0.00384
-0.05506	0.00239
-0.05506	0.00159
-0.05511	0.00561
-0.05511	0.00110
-0.05511	-0.00002
-0.05517	0.00159
-0.05517	0.00336
-0.05522	0.00239
-0.05522	-0.00099
-0.05522	-0.00180
-0.05528	0.00142
-0.05528	-0.00035
-0.05533	0.00014
-0.05533	0.00142
-0.05533	-0.00115
-0.05539	0.00046
-0.05539	0.00030
-0.05539	0.00271
-0.05544	0.00159
-0.05544	0.00078
-0.05550	0.00384
-0.05550	0.00062
-0.05550	0.00593
-0.05556	0.00287
-0.05556	0.00513
-0.05561	0.00561
-0.05561	0.00545
-0.05561	0.00738
-0.05567	0.00593
-0.05567	0.01109
-0.05567	0.01254
-0.05572	0.01157
-0.05572	0.01270
-0.05572	0.01576
-0.05578	0.01431
-0.05578	0.01753
-0.05578	0.01753
-0.05583	0.02059
-0.05583	0.02365
-0.05589	0.02236
-0.05589	0.02365
-0.05589	0.02687
-0.05594	0.02494
-0.05594	0.03235
-0.05594	0.03380
-0.05600	0.03412
-0.05600	0.03637
-0.05600	0.03782
-0.05605	0.04153
-0.05605	0.04185
-0.05611	0.04491
-0.05611	0.04620
-0.05611	0.04136
-0.05617	0.04587
-0.05617	0.04684
-0.05622	0.04942
-0.05622	0.05183
-0.05622	0.04942
-0.05628	0.05215
-0.05628	0.05215
-0.05628	0.04942
-0.05633	0.04990
-0.05633	0.04813
-0.05639	0.04507
-0.05639	0.04571
-0.05639	0.04765
-0.05644	0.04394
-0.05644	0.04491
-0.05644	0.04330
-0.05650	0.04072
-0.05650	0.03911
-0.05655	0.03814
-0.05655	0.03911
-0.05655	0.03605
-0.05661	0.03782
-0.05661	0.03702
-0.05661	0.03202
-0.05667	0.02751
-0.05667	0.02993
-0.05667	0.02623
-0.05672	0.02542
-0.05672	0.02478
-0.05672	0.02027
-0.05678	0.02059
-0.05678	0.01833
-0.05683	0.01592
-0.05683	0.01544
-0.05683	0.01286
-0.05689	0.01366
-0.05689	0.00996
-0.05689	0.01157
-0.05694	0.01060
-0.05694	0.01012
-0.05700	0.00883
-0.05700	0.00883
-0.05700	0.01028
-0.05705	0.01173
-0.05705	0.01608
-0.05711	0.01431
-0.05711	0.01544
-0.05711	0.01769
-0.05717	0.01817
-0.05717	0.02172
-0.05717	0.01962
-0.05722	0.02381
-0.05722	0.02301
-0.05728	0.02365
-0.05728	0.02880
-0.05728	0.02719
-0.05733	0.02864
-0.05733	0.03315
-0.05733	0.03138
-0.05739	0.03041
-0.05739	0.03412
-0.05739	0.03959
-0.05744	0.03524
-0.05744	0.04249
-0.05750	0.04587
-0.05750	0.04684
-0.05750	0.04426
-0.05755	0.05264
-0.05755	0.05393
-0.05755	0.05393
-0.05761	0.06182
-0.05761	0.05924
-0.05761	0.06600
-0.05767	0.06890
-0.05767	0.06939
-0.05772	0.07180
-0.05772	0.07454
-0.05772	0.07937
-0.05778	0.07615
-0.05778	0.08324
-0.05778	0.08404
-0.05783	0.08549
-0.05783	0.08839
-0.05789	0.09048
-0.05789	0.08968
-0.05789	0.09644
-0.05794	0.10127
-0.05794	0.10530
-0.05794	0.11271
-0.05800	0.11609
-0.05800	0.12028
-0.05805	0.13026
-0.05805	0.13332
-0.05805	0.13831
-0.05811	0.14299
-0.05811	0.14717
-0.05811	0.15345
-0.05817	0.15973
-0.05817	0.16134
-0.05822	0.16682
-0.05822	0.17181
-0.05822	0.17036
-0.05828	0.17729
-0.05828	0.17777
-0.05828	0.18003
-0.05833	0.18260
-0.05833	0.18309
-0.05833	0.18051
-0.05839	0.18325
-0.05839	0.18099
-0.05839	0.17954
-0.05844	0.17986
-0.05844	0.17648
-0.05844	0.17069
-0.05850	0.16634
-0.05850	0.16054
-0.05855	0.15216
-0.05855	0.14717
-0.05855	0.14041
-0.05861	0.13219
-0.05861	0.12752
-0.05867	0.11158
-0.05867	0.11078
-0.05867	0.10127
-0.05872	0.09145
-0.05872	0.08485
-0.05872	0.07969
-0.05878	0.07067
-0.05878	0.06681
-0.05883	0.05972
-0.05883	0.05054
-0.05883	0.04668
-0.05889	0.04233
-0.05889	0.03750
-0.05889	0.03057
-0.05894	0.03251
-0.05894	0.03122
-0.05900	0.02945
-0.05900	0.03090
-0.05900	0.02993
-0.05905	0.03299
-0.05905	0.03492
-0.05905	0.04072
-0.05911	0.04587
-0.05911	0.04893
-0.05911	0.05956
-0.05917	0.06923
-0.05917	0.07792
-0.05917	0.09081
-0.05922	0.10015
-0.05922	0.11078
-0.05928	0.12366
-0.05928	0.13332
-0.05928	0.14653
-0.05933	0.16376
-0.05933	0.17616
-0.05933	0.18131
-0.05939	0.19307
-0.05939	0.21385
-0.05944	0.22657
-0.05944	0.24412
-0.05944	0.25121
-0.05950	0.26764
-0.05950	0.28149
-0.05950	0.29582
-0.05955	0.30210
-0.05955	0.31885
-0.05961	0.33415
-0.05961	0.34156
-0.05961	0.35090
-0.05967	0.36362
-0.05967	0.36926
-0.05972	0.38230
-0.05972	0.39245
-0.05972	0.39390
-0.05978	0.39986
-0.05978	0.40533
-0.05978	0.40549
-0.05983	0.41000
-0.05983	0.41419
-0.05983	0.41403
-0.05989	0.40968
-0.05989	0.41387
-0.05994	0.41242
-0.05994	0.40565
-0.05994	0.40275
-0.06000	0.39824
-0.06000	0.39068
-0.06000	0.38327
-0.06005	0.37811
-0.06005	0.37312
-0.06005	0.36136
-0.06011	0.34993
-0.06011	0.33705
-0.06017	0.33093
-0.06017	0.31563
-0.06017	0.29775
-0.06022	0.28261
-0.06022	0.26892
-0.06022	0.25427
-0.06028	0.23784
-0.06028	0.22898
-0.06033	0.21175
-0.06033	0.19694
-0.06033	0.18099
-0.06039	0.16666
-0.06039	0.14975
-0.06044	0.13912
-0.06044	0.12398
-0.06044	0.11094
-0.06050	0.09902
-0.06050	0.09226
-0.06050	0.08130
-0.06055	0.07406
-0.06055	0.06826
-0.06061	0.06230
-0.06061	0.05844
-0.06061	0.05505
-0.06067	0.05682
-0.06067	0.05699
-0.06067	0.05827
-0.06072	0.06198
-0.06072	0.06890
-0.06072	0.07583
-0.06078	0.07873
-0.06078	0.09306
-0.06078	0.10353
-0.06083	0.12044
-0.06083	0.13509
-0.06089	0.14733
-0.06089	0.16585
-0.06089	0.18969
-0.06094	0.21046
-0.06094	0.23156
-0.06094	0.25362
-0.06100	0.27714
-0.06100	0.30146
-0.06100	0.32287
-0.06105	0.34623
-0.06105	0.37344
-0.06111	0.39486
-0.06111	0.41338
-0.06111	0.42385
-0.06117	0.44124
-0.06117	0.44495
-0.06122	0.45799
-0.06122	0.46588
-0.06122	0.47490
-0.06128	0.47893
-0.06128	0.48972
-0.06128	0.49809
-0.06133	0.50872
-0.06133	0.51903
-0.06139	0.52596
-0.06139	0.54222
-0.06139	0.54995
-0.06144	0.55301
-0.06144	0.56412
-0.06144	0.57024
-0.06150	0.57604
-0.06150	0.58329
-0.06155	0.59472
-0.06155	0.60439
-0.06155	0.61147
-0.06161	0.62613
-0.06161	0.63869
-0.06161	0.65705
-0.06167	0.66880
-0.06167	0.68088
-0.06172	0.68716
-0.06172	0.69650
-0.06172	0.70134
-0.06178	0.71003
-0.06178	0.70729
-0.06178	0.71180
-0.06183	0.70617
-0.06183	0.70021
-0.06189	0.69361
-0.06189	0.68394
-0.06189	0.67074
-0.06194	0.65801
-0.06194	0.64449
-0.06194	0.62307
-0.06200	0.59827
-0.06200	0.56557
-0.06205	0.53320
-0.06205	0.49568
-0.06205	0.45654
-0.06211	0.41886
-0.06211	0.38439
-0.06217	0.34687
-0.06217	0.31450
-0.06217	0.28052
-0.06222	0.25073
-0.06222	0.21481
-0.06222	0.18228
-0.06228	0.16086
-0.06228	0.13332
-0.06233	0.12028
-0.06233	0.10385
-0.06233	0.09515
-0.06239	0.09113
-0.06239	0.08758
-0.06239	0.08275
-0.06244	0.09338
-0.06244	0.09693
-0.06250	0.11303
-0.06250	0.12108
-0.06250	0.14604
-0.06255	0.16328
-0.06255	0.18502
-0.06255	0.20805
-0.06261	0.23671
-0.06261	0.25910
-0.06267	0.28889
-0.06267	0.31885
-0.06267	0.35766
-0.06272	0.39019
-0.06272	0.42965
-0.06272	0.46540
-0.06278	0.50454
-0.06278	0.54077
-0.06283	0.58474
-0.06283	0.61679
-0.06283	0.65624
-0.06289	0.69135
-0.06289	0.72243
-0.06294	0.75690
-0.06294	0.79104
-0.06294	0.82422
-0.06300	0.85578
-0.06300	0.88300
-0.06305	0.89959
-0.06305	0.92793
-0.06305	0.94854
-0.06311	0.95998
-0.06311	0.97367
-0.06311	0.98365
-0.06317	0.99122
-0.06317	1.00040
-0.06322	1.00040
-0.06322	0.99783
-0.06322	0.99267
-0.06328	0.98671
-0.06328	0.98059
-0.06328	0.96706
-0.06333	0.95627
-0.06333	0.93824
-0.06339	0.91859
-0.06339	0.89556
-0.06339	0.87350
-0.06344	0.84499
-0.06344	0.81874
-0.06344	0.78862
-0.06350	0.76092
-0.06350	0.72968
-0.06355	0.70085
-0.06355	0.66848
-0.06355	0.63788
-0.06361	0.59988
-0.06361	0.56509
-0.06361	0.53063
-0.06367	0.48618
-0.06367	0.44704
-0.06372	0.41693
-0.06372	0.38278
-0.06372	0.35363
-0.06378	0.31981
-0.06378	0.29002
-0.06383	0.25894
-0.06383	0.23156
-0.06383	0.21030
-0.06389	0.18405
-0.06389	0.16489
-0.06389	0.15072
-0.06394	0.13364
-0.06394	0.12253
-0.06400	0.11512
-0.06400	0.10723
-0.06400	0.10723
-0.06405	0.11158
-0.06405	0.11367
-0.06405	0.12495
-0.06411	0.13525
-0.06411	0.14959
-0.06417	0.16795
-0.06417	0.19082
-0.06417	0.20885
-0.06422	0.24106
-0.06422	0.26490
-0.06422	0.30258
-0.06428	0.33447
-0.06428	0.37006
-0.06428	0.41709
-0.06433	0.45381
-0.06433	0.49616
-0.06439	0.54931
-0.06439	0.59182
-0.06439	0.63450
-0.06444	0.68732
-0.06444	0.72501
-0.06444	0.77043
-0.06450	0.80280
-0.06450	0.83195
-0.06455	0.86593
-0.06455	0.89008
-0.06455	0.91327
-0.06461	0.93115
-0.06461	0.94484
-0.06467	0.96529
-0.06467	0.98381
-0.06467	0.98865
-0.06472	1.00137
-0.06472	1.01490
-0.06472	1.03100
-0.06478	1.03857
-0.06478	1.05629
-0.06483	1.06740
-0.06483	1.07819
-0.06483	1.08833
-0.06489	1.09816
-0.06489	1.11008
-0.06489	1.12215
-0.06494	1.13069
-0.06494	1.13987
-0.06494	1.15195
-0.06500	1.15614
-0.06500	1.16773
-0.06505	1.17723
-0.06505	1.18351
-0.06505	1.18545
-0.06511	1.19318
-0.06511	1.19495
-0.06511	1.19704
-0.06517	1.20477
-0.06517	1.20751
-0.06522	1.20590
-0.06522	1.20976
-0.06522	1.20445
-0.06528	1.20268
-0.06528	1.19865
-0.06533	1.19028
-0.06533	1.17611
-0.06533	1.16209
-0.06539	1.14035
-0.06539	1.11716
-0.06539	1.09623
-0.06544	1.06981
-0.06544	1.03567
-0.06550	1.00024
-0.06550	0.96787
-0.06550	0.92922
-0.06555	0.88719
-0.06555	0.85433
-0.06555	0.81874
-0.06561	0.77896
-0.06561	0.73902
-0.06561	0.70005
-0.06567	0.66333
-0.06567	0.62081
-0.06572	0.57733
-0.06572	0.53530
-0.06572	0.49584
-0.06578	0.45155
-0.06578	0.41258
-0.06578	0.37844
-0.06583	0.34607
-0.06583	0.30806
-0.06583	0.27633
-0.06589	0.24686
-0.06589	0.22254
-0.06589	0.19839
-0.06594	0.17487
-0.06594	0.16070
-0.06600	0.14395
-0.06600	0.13590
-0.06600	0.12994
-0.06605	0.12463
-0.06605	0.12221
-0.06605	0.12672
-0.06611	0.13300
-0.06611	0.14057
-0.06611	0.15732
-0.06617	0.17664
-0.06617	0.20628
-0.06622	0.23849
-0.06622	0.26828
-0.06622	0.30629
-0.06628	0.34365
-0.06628	0.39068
-0.06628	0.43480
-0.06633	0.48360
-0.06633	0.53159
-0.06639	0.58216
-0.06639	0.62838
-0.06639	0.68104
-0.06644	0.72759
-0.06644	0.77590
-0.06644	0.82003
-0.06650	0.86367
-0.06650	0.90603
-0.06650	0.94999
-0.06655	0.98414
-0.06655	1.01973
-0.06655	1.05564
-0.06661	1.09027
-0.06661	1.12199
-0.06667	1.14905
-0.06667	1.17127
-0.06667	1.19897
-0.06672	1.21299
-0.06672	1.22861
-0.06672	1.23537
-0.06678	1.23602
-0.06678	1.24069
-0.06678	1.24230
-0.06683	1.23473
-0.06683	1.22635
-0.06683	1.20542
-0.06689	1.18432
-0.06689	1.16032
-0.06694	1.13778
-0.06694	1.10428
-0.06694	1.06804
-0.06700	1.03181
-0.06700	0.99493
-0.06700	0.95627
-0.06705	0.90925
-0.06705	0.86770
-0.06711	0.82534
-0.06711	0.77880
-0.06711	0.73242
-0.06717	0.68523
-0.06717	0.64529
-0.06717	0.60261
-0.06722	0.55639
-0.06722	0.52032
-0.06728	0.47651
-0.06728	0.43223
-0.06728	0.39567
-0.06733	0.35460
-0.06733	0.32545
-0.06733	0.28873
-0.06739	0.25685
-0.06739	0.22737
-0.06739	0.20579
-0.06744	0.19178
-0.06744	0.17230
-0.06750	0.15458
-0.06750	0.14089
-0.06750	0.13284
-0.06755	0.12608
-0.06755	0.12334
-0.06755	0.12076
-0.06755	0.12897
-0.06761	0.13316
-0.06761	0.14492
-0.06767	0.15474
-0.06767	0.17552
-0.06767	0.20096
-0.06772	0.22625
-0.06772	0.25475
-0.06778	0.29292
-0.06778	0.32803
-0.06778	0.36587
-0.06783	0.40147
-0.06783	0.43770
-0.06783	0.47184
-0.06789	0.50099
-0.06789	0.52869
-0.06794	0.55366
-0.06794	0.57379
-0.06794	0.60100
-0.06800	0.61968
-0.06800	0.64255
-0.06800	0.66043
-0.06805	0.67557
-0.06805	0.68604
-0.06805	0.69570
-0.06811	0.71261
-0.06811	0.72469
-0.06817	0.74482
-0.06817	0.75738
-0.06817	0.77139
-0.06822	0.79281
-0.06822	0.80843
-0.06822	0.82534
-0.06828	0.83807
-0.06828	0.85095
-0.06828	0.86287
-0.06833	0.87527
-0.06833	0.88557
-0.06839	0.90796
-0.06839	0.92165
-0.06839	0.94130
-0.06844	0.95579
-0.06844	0.97270
-0.06844	1.00717
-0.06850	1.03454
-0.06850	1.06611
-0.06855	1.08576
-0.06855	1.10669
-0.06855	1.11942
-0.06861	1.13294
-0.06861	1.14567
-0.06861	1.15646
-0.06867	1.15807
-0.06867	1.15936
-0.06872	1.15404
-0.06872	1.14696
-0.06872	1.13568
-0.06878	1.12795
-0.06878	1.11201
-0.06878	1.09445
-0.06883	1.07593
-0.06883	1.05468
-0.06889	1.02778
-0.06889	1.00346
-0.06889	0.96948
-0.06894	0.93469
-0.06894	0.89781
-0.06894	0.87028
-0.06900	0.83291
-0.06900	0.79378
-0.06905	0.75996
-0.06905	0.72678
-0.06905	0.69022
-0.06911	0.65061
-0.06911	0.61389
-0.06911	0.57830
-0.06917	0.53739
-0.06917	0.50083
-0.06917	0.45944
-0.06922	0.42739
-0.06922	0.38955
-0.06928	0.35251
-0.06928	0.32094
-0.06928	0.28455
-0.06933	0.25926
-0.06933	0.23462
-0.06933	0.20756
-0.06939	0.18357
-0.06939	0.16843
-0.06944	0.14878
-0.06944	0.13912
-0.06944	0.12398
-0.06950	0.11351
-0.06950	0.11174
-0.06950	0.10868
-0.06955	0.10449
-0.06955	0.10917
-0.06961	0.11432
-0.06961	0.12060
-0.06961	0.12495
-0.06967	0.14057
-0.06967	0.15490
-0.06967	0.16763
-0.06972	0.19146
-0.06972	0.21240
-0.06978	0.23398
-0.06978	0.25652
-0.06978	0.28422
-0.06983	0.30435
-0.06983	0.33222
-0.06983	0.36024
-0.06989	0.39100
-0.06989	0.42063
-0.06989	0.45332
-0.06994	0.48553
-0.06994	0.51887
-0.07000	0.54721
-0.07000	0.57685
-0.07000	0.61131
-0.07005	0.64239
-0.07005	0.67138
-0.07005	0.70311
-0.07011	0.72292
-0.07011	0.75545
-0.07017	0.78138
-0.07017	0.80875
-0.07017	0.83178
-0.07022	0.85337
-0.07022	0.86915
-0.07022	0.88026
-0.07028	0.89234
-0.07028	0.90377
-0.07033	0.91054
-0.07033	0.91166
-0.07033	0.91859
-0.07039	0.91633
-0.07039	0.91295
-0.07044	0.90893
-0.07044	0.90200
-0.07044	0.89186
-0.07050	0.87913
-0.07050	0.85852
-0.07050	0.84660
-0.07055	0.82905
-0.07055	0.80956
-0.07061	0.79088
-0.07061	0.76366
-0.07061	0.73371
-0.07067	0.71100
-0.07067	0.68072
-0.07067	0.64739
-0.07072	0.61872
-0.07072	0.58409
-0.07072	0.55285
-0.07078	0.51339
-0.07078	0.48279
-0.07083	0.46170
-0.07083	0.42643
-0.07083	0.39390
-0.07089	0.36217
-0.07089	0.33511
-0.07089	0.30355
-0.07094	0.26908
-0.07094	0.23800
-0.07100	0.21562
-0.07100	0.18437
-0.07100	0.16634
-0.07105	0.14411
-0.07105	0.12479
-0.07111	0.11545
-0.07111	0.10031
-0.07111	0.09048
-0.07117	0.08501
-0.07117	0.08082
-0.07117	0.07905
-0.07122	0.08259
-0.07122	0.09016
-0.07128	0.09532
-0.07128	0.09870
-0.07128	0.11239
-0.07133	0.12028
-0.07133	0.12817
-0.07139	0.13493
-0.07139	0.13993
-0.07139	0.14411
-0.07144	0.15345
-0.07144	0.16231
-0.07144	0.16714
-0.07150	0.17391
-0.07150	0.17519
-0.07150	0.18212
-0.07155	0.19452
-0.07155	0.21224
-0.07161	0.23269
-0.07161	0.25459
-0.07161	0.27698
-0.07167	0.30001
-0.07167	0.32030
-0.07167	0.34268
-0.07172	0.35992
-0.07172	0.38649
-0.07178	0.41032
-0.07178	0.43287
-0.07178	0.45542
-0.07183	0.47297
-0.07183	0.49439
-0.07189	0.51355
-0.07189	0.53143
-0.07189	0.54754
-0.07194	0.56412
-0.07194	0.57991
-0.07200	0.58748
-0.07200	0.59955
-0.07200	0.60632
-0.07205	0.60938
-0.07205	0.61357
-0.07205	0.61437
-0.07211	0.61324
-0.07211	0.61437
-0.07217	0.61083
-0.07217	0.60181
-0.07222	0.59311
-0.07222	0.58087
-0.07222	0.56912
-0.07228	0.55430
-0.07228	0.54061
-0.07228	0.52531
-0.07233	0.50679
-0.07233	0.48698
-0.07233	0.46540
-0.07239	0.44495
-0.07239	0.42401
-0.07244	0.40195
-0.07244	0.37618
-0.07244	0.35718
-0.07250	0.33769
-0.07250	0.31756
-0.07250	0.29598
-0.07255	0.27231
-0.07255	0.25298
-0.07261	0.23011
-0.07261	0.20885
-0.07261	0.19033
-0.07267	0.17101
-0.07267	0.15168
-0.07272	0.13348
-0.07272	0.11738
-0.07272	0.10063
-0.07278	0.09258
-0.07278	0.08356
-0.07283	0.06681
-0.07283	0.06214
-0.07283	0.05731
-0.07289	0.05618
-0.07289	0.05232
-0.07289	0.05119
-0.07294	0.05425
-0.07294	0.05763
-0.07300	0.06101
-0.07300	0.06133
-0.07305	0.07196
-0.07305	0.08227
-0.07305	0.08565
-0.07311	0.09757
-0.07311	0.10288
-0.07311	0.11367
-0.07317	0.12366
-0.07317	0.13799
-0.07317	0.14717
-0.07322	0.16231
-0.07322	0.16650
-0.07328	0.18099
-0.07328	0.19227
-0.07328	0.20177
-0.07333	0.21014
-0.07333	0.22560
-0.07333	0.23575
-0.07339	0.24799
-0.07339	0.25781
-0.07344	0.26635
-0.07344	0.27472
-0.07344	0.28149
-0.07350	0.29099
-0.07350	0.29421
-0.07350	0.30226
-0.07355	0.31112
-0.07355	0.31531
-0.07361	0.32078
-0.07361	0.32207
-0.07361	0.32642
-0.07367	0.33318
-0.07367	0.33318
-0.07372	0.32980
-0.07372	0.33189
-0.07372	0.33044
-0.07378	0.32722
-0.07378	0.32287
-0.07378	0.32062
-0.07383	0.31611
-0.07383	0.30967
-0.07389	0.30097
-0.07389	0.29453
-0.07389	0.28213
-0.07394	0.27988
-0.07394	0.26329
-0.07400	0.25846
-0.07400	0.24573
-0.07400	0.23832
-0.07405	0.22576
-0.07405	0.21691
-0.07405	0.20708
-0.07411	0.19677
-0.07411	0.18260
-0.07411	0.17310
-0.07417	0.15989
-0.07417	0.15345
-0.07422	0.14137
-0.07422	0.14105
-0.07422	0.12527
-0.07428	0.11078
-0.07428	0.10143
-0.07428	0.09435
-0.07433	0.08533
-0.07433	0.07696
-0.07433	0.06955
-0.07439	0.06150
