Interference and Diffraction Data File Wed, Oct 11, 2023 1:02 PM
Sensor Position (Meters)	Light Intensity (Volts)
0.02661	-0.00099
0.02661	0.00320
0.02667	-0.00212
0.02667	-0.00002
0.02672	-0.00260
0.02672	-0.00115
0.02672	-0.00002
0.02678	0.00368
0.02678	0.00287
0.02683	0.00094
0.02683	0.00110
0.02683	0.00126
0.02689	-0.00212
0.02689	0.00110
0.02694	0.00368
0.02694	0.00255
0.02694	0.00352
0.02700	0.00400
0.02700	0.00465
0.02706	0.00159
0.02706	0.00239
0.02706	0.00336
0.02711	0.00062
0.02711	0.00239
0.02711	0.00481
0.02717	0.00722
0.02717	0.00529
0.02717	0.00046
0.02722	0.00030
0.02722	0.00352
0.02728	-0.00180
0.02728	0.00529
0.02733	0.00046
0.02733	0.00126
0.02733	-0.00019
0.02739	0.00271
0.02739	0.00529
0.02744	0.00561
0.02744	0.00642
0.02744	0.00255
0.02750	-0.00051
0.02750	0.00255
0.02756	0.00255
0.02756	0.00561
0.02756	0.00191
0.02761	0.00223
0.02761	0.00159
0.02767	0.00142
0.02767	0.00159
0.02772	0.00159
0.02772	0.00159
0.02772	0.00142
0.02778	0.00320
0.02778	0.00320
0.02778	0.00223
0.02783	0.00352
0.02783	0.00529
0.02789	0.00545
0.02789	0.00239
0.02789	0.00336
0.02794	0.00239
0.02794	0.00481
0.02794	0.00577
0.02800	0.00416
0.02800	0.00126
0.02806	0.00432
0.02806	0.00126
0.02806	0.00223
0.02811	0.00014
0.02811	0.00207
0.02817	0.00513
0.02817	0.00352
0.02817	0.00610
0.02822	0.00014
0.02822	0.00271
0.02828	0.00320
0.02828	0.00432
0.02828	0.00384
0.02833	-0.00067
0.02833	0.00610
0.02839	0.00239
0.02839	0.00577
0.02839	0.00239
0.02844	0.00529
0.02844	0.00175
0.02850	0.00368
0.02850	0.00062
0.02850	0.00513
0.02856	0.00271
0.02856	0.00448
0.02861	0.00271
0.02861	0.00078
0.02861	0.00336
0.02867	0.00320
0.02867	0.00481
0.02872	0.00191
0.02872	0.00320
0.02872	0.00593
0.02878	0.00271
0.02878	-0.00002
0.02878	0.00481
0.02883	0.00255
0.02883	0.00561
0.02889	0.00223
0.02889	-0.00051
0.02889	0.00352
0.02894	0.00304
0.02894	0.00432
0.02900	0.00432
0.02900	0.00336
0.02900	0.00497
0.02906	0.00239
0.02906	0.00368
0.02911	0.00094
0.02911	0.00304
0.02911	0.00159
0.02917	0.00094
0.02917	0.00271
0.02922	0.00577
0.02922	0.00610
0.02928	0.00094
0.02928	0.00400
0.02928	0.00610
0.02933	0.00175
0.02933	0.00497
0.02939	-0.00147
0.02939	0.00239
0.02939	-0.00002
0.02944	0.00465
0.02944	0.00416
0.02944	0.00658
0.02950	0.00062
0.02950	0.00159
0.02956	-0.00019
0.02956	0.00577
0.02956	0.00046
0.02961	0.00142
0.02961	0.00336
0.02967	0.00320
0.02967	0.01205
0.02967	0.00899
0.02972	0.00142
0.02972	0.00352
0.02978	0.00175
0.02978	0.00497
0.02978	0.00159
0.02983	0.00545
0.02983	0.00110
0.02983	0.00159
0.02989	-0.00067
0.02989	0.00094
0.02994	-0.00164
0.02994	0.00304
0.03000	0.00400
0.03000	0.00465
0.03000	0.00287
0.03006	0.00481
0.03006	0.00336
0.03011	-0.00325
0.03011	0.00287
0.03011	0.00239
0.03017	0.00465
0.03017	0.00094
0.03022	0.00400
0.03022	0.00159
0.03022	0.00271
0.03028	-0.00083
0.03028	0.00352
0.03033	0.00223
0.03033	0.00368
0.03033	0.00271
0.03039	0.00271
0.03039	0.00030
0.03044	-0.00002
0.03044	-0.00147
0.03044	0.00110
0.03050	0.00094
0.03050	0.00207
0.03050	0.00191
0.03056	0.00046
0.03056	0.00416
0.03061	0.00336
0.03061	-0.00244
0.03067	0.00287
0.03067	-0.00244
0.03067	0.00126
0.03072	0.00175
0.03072	-0.00212
0.03078	-0.00341
0.03078	0.00062
0.03078	-0.00147
0.03083	-0.00051
0.03083	0.00159
0.03089	-0.00325
0.03089	-0.00051
0.03089	0.00142
0.03094	0.00030
0.03094	-0.00341
0.03100	-0.00196
0.03100	-0.00035
0.03106	-0.00228
0.03106	-0.00035
0.03106	-0.00341
0.03111	-0.00115
0.03111	-0.00325
0.03117	-0.00341
0.03117	-0.00405
0.03117	-0.00260
0.03122	-0.00325
0.03122	-0.00180
0.03128	-0.00196
0.03128	-0.00502
0.03128	0.00046
0.03133	0.00078
0.03133	-0.00453
0.03133	-0.00292
0.03139	-0.00244
0.03139	-0.00308
0.03144	-0.00341
0.03144	-0.00228
0.03144	0.00014
0.03150	-0.00325
0.03150	-0.00147
0.03156	-0.00695
0.03156	-0.00534
0.03156	-0.00437
0.03161	-0.00164
0.03161	-0.00308
0.03167	0.00159
0.03167	-0.00373
0.03172	-0.00131
0.03172	-0.00276
0.03172	-0.00373
0.03178	-0.00582
0.03178	-0.00051
0.03183	-0.00389
0.03183	-0.00035
0.03189	-0.00502
0.03189	-0.00164
0.03189	-0.00598
0.03194	-0.00212
0.03194	-0.00308
0.03200	-0.00308
0.03200	-0.00679
0.03200	-0.00147
0.03206	-0.00164
0.03206	-0.00244
0.03206	-0.00325
0.03211	-0.00196
0.03211	-0.00357
0.03217	-0.00631
0.03217	-0.00389
0.03217	-0.00775
0.03222	-0.00308
0.03222	-0.00099
0.03228	-0.00518
0.03228	-0.00228
0.03228	-0.00598
0.03233	-0.00518
0.03233	-0.00276
0.03239	-0.00212
0.03239	-0.00582
0.03244	-0.00614
0.03244	-0.00743
0.03244	-0.00502
0.03250	-0.00502
0.03250	-0.00276
0.03256	-0.00920
0.03256	-0.00180
0.03256	-0.00486
0.03261	-0.00276
0.03261	-0.00421
0.03267	-0.00502
0.03267	-0.00631
0.03272	-0.00534
0.03272	-0.00969
0.03272	-0.00695
0.03278	-0.00292
0.03278	-0.00453
0.03283	-0.01017
0.03283	-0.00614
0.03283	-0.00582
0.03289	-0.00647
0.03289	-0.00647
0.03294	-0.00808
0.03294	-0.00824
0.03294	-0.00953
0.03300	-0.00550
0.03300	-0.01210
0.03306	-0.00582
0.03306	-0.00437
0.03306	-0.00470
0.03311	-0.00808
0.03311	-0.00405
0.03317	-0.00663
0.03317	-0.00856
0.03317	-0.00727
0.03322	-0.01081
0.03322	-0.00614
0.03328	-0.00389
0.03328	-0.00631
0.03328	-0.00631
0.03333	-0.00470
0.03333	-0.00631
0.03339	-0.00164
0.03339	-0.00405
0.03344	-0.00920
0.03344	-0.00534
0.03344	-0.00743
0.03350	-0.00518
0.03350	-0.01001
0.03356	-0.00888
0.03356	-0.00647
0.03361	-0.00695
0.03361	-0.00969
0.03361	-0.00679
0.03367	-0.00614
0.03367	-0.00647
0.03372	-0.00598
0.03372	-0.00937
0.03372	-0.00550
0.03378	-0.00711
0.03378	-0.00775
0.03383	-0.00631
0.03383	-0.00759
0.03383	-0.00840
0.03389	-0.00437
0.03389	-0.00888
0.03394	-0.00727
0.03394	-0.00067
0.03394	-0.00373
0.03400	-0.00566
0.03400	-0.00631
0.03400	-0.00502
0.03406	-0.00679
0.03406	-0.00824
0.03411	-0.00727
0.03411	-0.00550
0.03417	-0.00888
0.03417	-0.00421
0.03417	-0.00486
0.03422	-0.00679
0.03422	-0.00518
0.03428	-0.00083
0.03428	-0.00953
0.03428	-0.00308
0.03433	-0.00582
0.03433	-0.00824
0.03439	-0.00486
0.03439	-0.00453
0.03439	-0.00679
0.03444	-0.00566
0.03444	-0.00695
0.03450	-0.00115
0.03450	-0.00292
0.03450	-0.00695
0.03456	-0.00180
0.03456	-0.00550
0.03461	-0.00566
0.03461	-0.00421
0.03461	-0.00341
0.03467	-0.00276
0.03467	-0.00502
0.03467	-0.00099
0.03472	-0.00631
0.03472	-0.00067
0.03478	-0.00341
0.03478	-0.00357
0.03478	-0.00212
0.03483	-0.00453
0.03483	-0.00244
0.03489	-0.00518
0.03489	-0.00325
0.03489	-0.00228
0.03494	-0.00389
0.03494	-0.00244
0.03500	-0.00405
0.03500	-0.00308
0.03500	-0.00373
0.03506	-0.00083
0.03506	-0.00389
0.03511	-0.00228
0.03511	-0.00051
0.03511	-0.00292
0.03517	-0.00405
0.03517	-0.00131
0.03522	-0.00019
0.03522	-0.00115
0.03528	0.00255
0.03528	0.00142
0.03528	-0.00212
0.03533	0.00175
0.03533	-0.00357
0.03533	-0.00115
0.03539	0.00110
0.03539	-0.00212
0.03544	0.00046
0.03544	0.00207
0.03544	-0.00083
0.03550	-0.00115
0.03550	0.00046
0.03556	0.00271
0.03556	0.00078
0.03556	0.00432
0.03561	0.00239
0.03561	0.00368
0.03561	0.00142
0.03567	0.00481
0.03567	0.00175
0.03572	0.00481
0.03572	0.00304
0.03572	0.00159
0.03578	-0.00067
0.03578	0.00223
0.03583	0.00287
0.03583	0.00593
0.03583	0.00706
0.03589	0.00352
0.03589	0.00561
0.03594	0.00062
0.03594	0.00626
0.03600	0.00690
0.03600	0.00529
0.03600	0.00336
0.03606	0.00223
0.03606	0.00626
0.03611	0.00593
0.03611	0.00545
0.03611	0.00738
0.03617	0.00674
0.03617	0.00819
0.03622	0.00432
0.03622	0.00771
0.03622	0.00932
0.03628	0.01125
0.03628	0.00819
0.03628	0.01028
0.03633	0.00867
0.03633	0.00497
0.03639	0.01077
0.03639	0.00642
0.03639	0.00561
0.03644	0.01141
0.03644	0.00593
0.03644	0.00899
0.03650	0.01189
0.03650	0.00915
0.03656	0.01125
0.03656	0.01254
0.03656	0.01399
0.03661	0.01238
0.03661	0.01495
0.03667	0.01221
0.03667	0.01060
0.03667	0.01656
0.03672	0.01302
0.03672	0.01350
0.03678	0.01383
0.03678	0.01125
0.03683	0.01801
0.03683	0.01399
0.03683	0.01624
0.03689	0.01527
0.03689	0.01254
0.03689	0.01447
0.03694	0.01366
0.03694	0.01721
0.03700	0.01415
0.03700	0.01624
0.03700	0.01737
0.03706	0.01817
0.03706	0.01383
0.03711	0.01882
0.03711	0.01737
0.03711	0.01624
0.03717	0.01898
0.03717	0.01689
0.03717	0.02139
0.03722	0.02284
0.03722	0.01850
0.03728	0.02413
0.03728	0.01978
0.03728	0.01898
0.03733	0.02091
0.03733	0.02236
0.03739	0.02027
0.03739	0.02252
0.03739	0.01946
0.03744	0.02059
0.03744	0.02075
0.03750	0.02397
0.03750	0.02268
0.03756	0.02268
0.03756	0.02220
0.03756	0.02284
0.03761	0.02606
0.03761	0.02768
0.03761	0.02590
0.03767	0.02429
0.03767	0.02156
0.03772	0.02494
0.03772	0.02558
0.03772	0.02751
0.03778	0.02671
0.03778	0.02912
0.03783	0.02542
0.03783	0.02703
0.03783	0.02912
0.03789	0.02832
0.03789	0.02945
0.03794	0.03090
0.03794	0.02816
0.03794	0.02993
0.03800	0.02993
0.03800	0.02945
0.03800	0.03154
0.03806	0.03412
0.03806	0.02671
0.03806	0.02945
0.03811	0.02961
0.03811	0.03380
0.03817	0.03347
0.03817	0.03396
0.03822	0.03138
0.03822	0.02816
0.03822	0.03154
0.03828	0.03363
0.03828	0.03380
0.03833	0.03412
0.03833	0.03637
0.03833	0.03347
0.03839	0.03557
0.03839	0.03380
0.03844	0.03267
0.03844	0.03412
0.03844	0.03186
0.03850	0.03412
0.03850	0.03589
0.03856	0.03524
0.03856	0.03766
0.03856	0.03863
0.03861	0.03718
0.03861	0.03734
0.03867	0.03814
0.03867	0.03927
0.03867	0.04024
0.03872	0.03879
0.03872	0.04072
0.03878	0.04201
0.03878	0.03991
0.03878	0.03702
0.03883	0.04008
0.03883	0.04008
0.03883	0.04088
0.03889	0.03927
0.03889	0.03943
0.03889	0.04056
0.03894	0.03927
0.03894	0.04281
0.03900	0.04169
0.03900	0.03734
0.03906	0.04169
0.03906	0.04362
0.03906	0.04426
0.03911	0.04459
0.03911	0.04120
0.03917	0.04765
0.03917	0.04153
0.03917	0.04620
0.03922	0.04587
0.03922	0.04217
0.03928	0.04491
0.03928	0.04136
0.03928	0.04652
0.03933	0.04845
0.03933	0.04555
0.03939	0.04877
0.03939	0.04394
0.03939	0.04523
0.03944	0.04684
0.03944	0.04716
0.03950	0.04926
0.03950	0.04974
0.03950	0.04539
0.03956	0.04845
0.03956	0.04748
0.03956	0.04861
0.03961	0.05087
0.03961	0.04555
0.03967	0.04716
0.03967	0.05135
0.03967	0.04958
0.03972	0.05119
0.03972	0.04958
0.03972	0.05006
0.03978	0.05441
0.03978	0.05232
0.03983	0.05151
0.03983	0.04845
0.03983	0.04571
0.03989	0.05151
0.03989	0.05264
0.03994	0.05425
0.03994	0.05215
0.04000	0.05360
0.04000	0.05296
0.04000	0.05119
0.04006	0.05054
0.04006	0.05328
0.04011	0.05505
0.04011	0.05586
0.04011	0.05103
0.04017	0.05006
0.04017	0.05538
0.04022	0.05441
0.04022	0.05167
0.04022	0.05264
0.04028	0.05425
0.04028	0.05135
0.04033	0.05441
0.04033	0.05505
0.04033	0.05119
0.04039	0.05699
0.04039	0.05183
0.04044	0.05006
0.04044	0.05682
0.04044	0.05425
0.04050	0.05441
0.04050	0.05618
0.04050	0.05473
0.04056	0.05296
0.04056	0.05409
0.04061	0.05634
0.04061	0.05763
0.04067	0.05860
0.04067	0.05151
0.04067	0.05167
0.04072	0.05489
0.04072	0.05409
0.04078	0.05521
0.04078	0.05666
0.04083	0.05570
0.04083	0.05634
0.04083	0.05087
0.04089	0.05183
0.04089	0.05666
0.04094	0.05280
0.04094	0.05489
0.04094	0.05795
0.04100	0.05586
0.04100	0.05747
0.04106	0.05393
0.04106	0.05473
0.04106	0.05328
0.04111	0.05634
0.04111	0.05360
0.04117	0.05860
0.04117	0.05554
0.04117	0.05538
0.04122	0.05699
0.04122	0.05312
0.04128	0.05538
0.04128	0.05264
0.04128	0.05489
0.04133	0.05199
0.04133	0.05376
0.04133	0.05634
0.04139	0.05457
0.04139	0.05844
0.04144	0.05199
0.04144	0.05650
0.04150	0.05441
0.04150	0.05264
0.04150	0.05409
0.04156	0.05344
0.04156	0.05457
0.04161	0.05312
0.04161	0.05473
0.04161	0.05570
0.04167	0.05425
0.04167	0.05489
0.04172	0.05360
0.04172	0.05650
0.04178	0.05570
0.04178	0.05135
0.04178	0.05328
0.04183	0.05699
0.04183	0.05505
0.04189	0.05554
0.04189	0.05441
0.04194	0.05280
0.04194	0.05199
0.04194	0.05232
0.04200	0.05554
0.04200	0.05264
0.04200	0.05038
0.04206	0.05183
0.04206	0.05296
0.04211	0.05360
0.04211	0.05505
0.04211	0.05119
0.04217	0.05425
0.04217	0.05248
0.04222	0.05409
0.04222	0.04990
0.04222	0.05473
0.04228	0.04974
0.04228	0.05344
0.04233	0.05248
0.04233	0.05054
0.04239	0.05280
0.04239	0.04877
0.04239	0.05199
0.04244	0.04974
0.04244	0.05006
0.04250	0.05167
0.04250	0.04877
0.04250	0.04958
0.04256	0.05135
0.04256	0.04523
0.04261	0.04845
0.04261	0.04926
0.04267	0.04491
0.04267	0.04765
0.04267	0.04893
0.04272	0.04684
0.04272	0.04378
0.04278	0.04330
0.04278	0.04523
0.04283	0.04877
0.04283	0.04539
0.04283	0.04507
0.04289	0.04346
0.04289	0.04024
0.04294	0.04040
0.04294	0.04748
0.04294	0.04555
0.04300	0.04265
0.04300	0.04297
0.04306	0.04153
0.04306	0.04120
0.04306	0.04523
0.04311	0.04297
0.04311	0.04410
0.04311	0.04088
0.04317	0.03879
0.04317	0.04040
0.04322	0.04169
0.04322	0.04153
0.04328	0.04120
0.04328	0.04185
0.04328	0.03766
0.04333	0.03895
0.04333	0.03718
0.04339	0.03991
0.04339	0.03637
0.04344	0.03782
0.04344	0.03782
0.04344	0.03766
0.04350	0.03218
0.04350	0.03508
0.04356	0.03428
0.04356	0.03637
0.04356	0.03637
0.04361	0.03331
0.04361	0.02880
0.04367	0.03347
0.04367	0.03508
0.04367	0.03122
0.04372	0.03057
0.04372	0.02977
0.04378	0.02977
0.04378	0.03025
0.04378	0.02977
0.04383	0.03138
0.04383	0.02574
0.04389	0.02912
0.04389	0.03090
0.04389	0.02751
0.04394	0.03025
0.04394	0.03154
0.04394	0.02961
0.04400	0.02558
0.04400	0.02735
0.04406	0.02639
0.04406	0.02816
0.04406	0.02735
0.04411	0.02832
0.04411	0.02606
0.04417	0.03025
0.04417	0.02333
0.04422	0.02735
0.04422	0.02397
0.04422	0.02445
0.04428	0.02365
0.04428	0.02252
0.04433	0.02043
0.04433	0.02204
0.04433	0.02365
0.04439	0.02059
0.04439	0.02317
0.04444	0.02011
0.04444	0.02075
0.04444	0.01946
0.04450	0.02059
0.04450	0.02284
0.04456	0.02188
0.04456	0.01946
0.04456	0.02043
0.04461	0.01560
0.04461	0.01672
0.04467	0.02107
0.04467	0.01753
0.04467	0.01624
0.04472	0.01689
0.04472	0.01399
0.04472	0.01576
0.04478	0.01447
0.04478	0.01608
0.04478	0.01801
0.04483	0.01672
0.04483	0.01608
0.04489	0.01350
0.04489	0.01302
0.04494	0.01495
0.04494	0.01238
0.04494	0.01383
0.04500	0.01173
0.04500	0.01527
0.04506	0.01205
0.04506	0.01495
0.04511	0.00915
0.04511	0.00883
0.04511	0.01093
0.04517	0.01302
0.04517	0.01366
0.04517	0.01060
0.04522	0.01012
0.04522	0.01238
0.04528	0.00738
0.04528	0.01302
0.04533	0.00819
0.04533	0.01093
0.04533	0.00819
0.04539	0.01109
0.04539	0.01077
0.04539	0.00851
0.04544	0.00915
0.04544	0.00561
0.04550	0.00529
0.04550	0.00610
0.04550	0.00932
0.04556	0.01028
0.04556	0.01125
0.04556	0.00626
0.04561	0.00658
0.04561	0.00754
0.04567	0.00416
0.04567	0.00658
0.04567	0.00626
0.04572	0.00867
0.04572	0.00513
0.04578	0.00593
0.04578	0.00287
0.04578	0.00738
0.04583	0.00658
0.04583	0.00626
0.04589	0.00191
0.04589	0.00915
0.04589	0.00722
0.04594	0.00577
0.04594	0.00126
0.04600	0.00384
0.04600	-0.00115
0.04600	0.00529
0.04606	0.00159
0.04606	0.00432
0.04611	0.00497
0.04611	0.00320
0.04617	0.00352
0.04617	0.00658
0.04617	0.00271
0.04622	0.00577
0.04622	0.00384
0.04622	0.00674
0.04628	0.00255
0.04628	0.00771
0.04628	0.00642
0.04633	0.00722
0.04633	0.00706
0.04639	0.00577
0.04639	0.00706
0.04639	0.00142
0.04644	0.00610
0.04644	0.00593
0.04644	0.00513
0.04650	0.00448
0.04650	0.00368
0.04656	0.00191
0.04656	0.00448
0.04661	0.00593
0.04661	0.00400
0.04661	0.00384
0.04667	0.00674
0.04667	0.00642
0.04667	0.00465
0.04672	0.00626
0.04672	0.00803
0.04678	0.00706
0.04678	0.00964
0.04683	0.00915
0.04683	0.00980
0.04683	0.00964
0.04689	0.00529
0.04689	0.00610
0.04694	0.00754
0.04694	0.01141
0.04694	0.00883
0.04700	0.01286
0.04700	0.00674
0.04706	0.00996
0.04706	0.00658
0.04706	0.00996
0.04711	0.01366
0.04711	0.00948
0.04711	0.01270
0.04717	0.01205
0.04717	0.01157
0.04717	0.01431
0.04722	0.01173
0.04722	0.01544
0.04728	0.01109
0.04728	0.01447
0.04733	0.01721
0.04733	0.01560
0.04733	0.01350
0.04739	0.01270
0.04739	0.01431
0.04744	0.02043
0.04744	0.01656
0.04744	0.01833
0.04750	0.02027
0.04750	0.01930
0.04756	0.01850
0.04756	0.02236
0.04756	0.02220
0.04761	0.02139
0.04761	0.02107
0.04767	0.02188
0.04767	0.02011
0.04772	0.02397
0.04772	0.02687
0.04772	0.02333
0.04778	0.02961
0.04778	0.02301
0.04778	0.02655
0.04783	0.02929
0.04783	0.02945
0.04789	0.03106
0.04789	0.03235
0.04789	0.03154
0.04794	0.03202
0.04794	0.03331
0.04794	0.03267
0.04800	0.03138
0.04800	0.03428
0.04806	0.03589
0.04806	0.03621
0.04806	0.03702
0.04811	0.03911
0.04811	0.03766
0.04817	0.04040
0.04817	0.04426
0.04817	0.04829
0.04822	0.04104
0.04822	0.05151
0.04828	0.04909
0.04828	0.04684
0.04828	0.04813
0.04833	0.04893
0.04833	0.05038
0.04839	0.05312
0.04839	0.05328
0.04844	0.05634
0.04844	0.05747
0.04844	0.05731
0.04850	0.05860
0.04850	0.06294
0.04856	0.05779
0.04856	0.06504
0.04856	0.06214
0.04861	0.06101
0.04861	0.06488
0.04867	0.06552
0.04867	0.06488
0.04867	0.07019
0.04872	0.06778
0.04872	0.07148
0.04872	0.07293
0.04878	0.07373
0.04878	0.07631
0.04883	0.07808
0.04883	0.08002
0.04883	0.07985
0.04889	0.07696
0.04889	0.08549
0.04889	0.08308
0.04894	0.08597
0.04894	0.08871
0.04900	0.08887
0.04900	0.09097
0.04906	0.09532
0.04906	0.09435
0.04906	0.09419
0.04911	0.09644
0.04911	0.09966
0.04917	0.10401
0.04917	0.10482
0.04917	0.10482
0.04922	0.11094
0.04922	0.10917
0.04928	0.11061
0.04928	0.11480
0.04933	0.11657
0.04933	0.11351
0.04933	0.11673
0.04939	0.12318
0.04939	0.12221
0.04939	0.12704
0.04944	0.12591
0.04944	0.13010
0.04950	0.13058
0.04950	0.13413
0.04950	0.13558
0.04956	0.13622
0.04956	0.13976
0.04961	0.14202
0.04961	0.14395
0.04961	0.14089
0.04967	0.14621
0.04967	0.14959
0.04967	0.15104
0.04972	0.15055
0.04972	0.15361
0.04978	0.15281
0.04978	0.15941
0.04978	0.16038
0.04983	0.16054
0.04983	0.16424
0.04989	0.16763
0.04989	0.16827
0.04989	0.17358
0.04994	0.17584
0.04994	0.17729
0.05000	0.17825
0.05000	0.18196
0.05006	0.18647
0.05006	0.18792
0.05006	0.19130
0.05011	0.19629
0.05011	0.19710
0.05017	0.19822
0.05017	0.20048
0.05017	0.20112
0.05022	0.20579
0.05022	0.20918
0.05028	0.21385
0.05028	0.21530
0.05028	0.21578
0.05033	0.22206
0.05033	0.22061
0.05039	0.22818
0.05039	0.22995
0.05039	0.23349
0.05044	0.23446
0.05044	0.23591
0.05044	0.23720
0.05050	0.23977
0.05050	0.24444
0.05056	0.24171
0.05056	0.24815
0.05056	0.25379
0.05061	0.25201
0.05061	0.25652
0.05067	0.25781
0.05067	0.26055
0.05072	0.26393
0.05072	0.27037
0.05072	0.27311
0.05078	0.27376
0.05078	0.27472
0.05083	0.28036
0.05083	0.28277
0.05089	0.28277
0.05089	0.29002
0.05089	0.29340
0.05094	0.29775
0.05094	0.29582
0.05100	0.30113
0.05100	0.30307
0.05100	0.30596
0.05106	0.31064
0.05106	0.31369
0.05111	0.31498
0.05111	0.31627
0.05111	0.31885
0.05117	0.32336
0.05117	0.32690
0.05122	0.33125
0.05122	0.33254
0.05122	0.33801
0.05128	0.33946
0.05128	0.33753
0.05133	0.34284
0.05133	0.34671
0.05133	0.34735
0.05139	0.35315
0.05139	0.35621
0.05139	0.35814
0.05144	0.36136
0.05144	0.36362
0.05150	0.36539
0.05150	0.37135
0.05156	0.37683
0.05156	0.37232
0.05156	0.37972
0.05161	0.38069
0.05161	0.38987
0.05167	0.39277
0.05167	0.39535
0.05172	0.40050
0.05172	0.40066
0.05172	0.40163
0.05178	0.40436
0.05178	0.41097
0.05183	0.41467
0.05183	0.42015
0.05183	0.41805
0.05189	0.42788
0.05189	0.42917
0.05194	0.42788
0.05194	0.43512
0.05194	0.43593
0.05200	0.44237
0.05200	0.44302
0.05206	0.44720
0.05206	0.44720
0.05206	0.45381
0.05211	0.45703
0.05211	0.45928
0.05217	0.46460
0.05217	0.46830
0.05217	0.46814
0.05222	0.47345
0.05222	0.47539
0.05228	0.47973
0.05228	0.48151
0.05228	0.48263
0.05233	0.48730
0.05233	0.49165
0.05239	0.49358
0.05239	0.49681
0.05244	0.50164
0.05244	0.50647
0.05244	0.51001
0.05250	0.51211
0.05250	0.51372
0.05256	0.52048
0.05256	0.52096
0.05261	0.52563
0.05261	0.53079
0.05261	0.53610
0.05267	0.53626
0.05267	0.54319
0.05272	0.54496
0.05272	0.54850
0.05272	0.54882
0.05278	0.55688
0.05278	0.55430
0.05283	0.56219
0.05283	0.56235
0.05289	0.56557
0.05289	0.57137
0.05289	0.57266
0.05294	0.57282
0.05294	0.57991
0.05294	0.58200
0.05300	0.58683
0.05300	0.58973
0.05306	0.59198
0.05306	0.59923
0.05306	0.60149
0.05311	0.60551
0.05311	0.60825
0.05317	0.60664
0.05317	0.61389
0.05317	0.61373
0.05322	0.61952
0.05322	0.62452
0.05328	0.62629
0.05328	0.63337
0.05333	0.63482
0.05333	0.63740
0.05333	0.64127
0.05339	0.65109
0.05339	0.64513
0.05344	0.65254
0.05344	0.65528
0.05350	0.65946
0.05350	0.66446
0.05350	0.66317
0.05356	0.66752
0.05356	0.67460
0.05361	0.67782
0.05361	0.68024
0.05361	0.68604
0.05367	0.68604
0.05367	0.68797
0.05372	0.68845
0.05372	0.69328
0.05372	0.69940
0.05378	0.70150
0.05378	0.70279
0.05383	0.70520
0.05383	0.71309
0.05383	0.71309
0.05389	0.71712
0.05389	0.72034
0.05394	0.72276
0.05394	0.72904
0.05394	0.73097
0.05400	0.73387
0.05400	0.73773
0.05406	0.74192
0.05406	0.74611
0.05406	0.74611
0.05411	0.75335
0.05411	0.75384
0.05417	0.75513
0.05417	0.75738
0.05422	0.76076
0.05422	0.76769
0.05422	0.76882
0.05428	0.77268
0.05428	0.77735
0.05433	0.78009
0.05433	0.78170
0.05433	0.78637
0.05439	0.78862
0.05439	0.79249
0.05444	0.79587
0.05444	0.79764
0.05444	0.79941
0.05450	0.80408
0.05450	0.80602
0.05450	0.80924
0.05456	0.81310
0.05456	0.81423
0.05461	0.81504
0.05461	0.82003
0.05461	0.82035
0.05467	0.82760
0.05467	0.82872
0.05472	0.83098
0.05472	0.83581
0.05472	0.83517
0.05478	0.83742
0.05478	0.84322
0.05478	0.84257
0.05483	0.84676
0.05483	0.84950
0.05489	0.85127
0.05489	0.85594
0.05489	0.85900
0.05494	0.85900
0.05494	0.86399
0.05500	0.86544
0.05500	0.86866
0.05506	0.87221
0.05506	0.87656
0.05506	0.87543
0.05511	0.87672
0.05511	0.88155
0.05517	0.88525
0.05517	0.88751
0.05517	0.88863
0.05522	0.89379
0.05522	0.89540
0.05528	0.89701
0.05528	0.90200
0.05528	0.90071
0.05533	0.90329
0.05533	0.90844
0.05539	0.90683
0.05539	0.91134
0.05539	0.91150
0.05544	0.91633
0.05544	0.91891
0.05550	0.91907
0.05550	0.91859
0.05550	0.92245
0.05556	0.92439
0.05556	0.92825
0.05556	0.93147
0.05561	0.92986
0.05561	0.93276
0.05561	0.93872
0.05567	0.94001
0.05567	0.93904
0.05572	0.94404
0.05572	0.94500
0.05578	0.94903
0.05578	0.95209
0.05578	0.94887
0.05583	0.95144
0.05583	0.95789
0.05589	0.95692
0.05589	0.95805
0.05589	0.96014
0.05594	0.96223
0.05594	0.96384
0.05600	0.96336
0.05600	0.96900
0.05600	0.97383
0.05605	0.97270
0.05605	0.97238
0.05611	0.97480
0.05611	0.98011
0.05617	0.97673
0.05617	0.98285
0.05617	0.98317
0.05622	0.98639
0.05622	0.98607
0.05622	0.98655
0.05628	0.98510
0.05628	0.98575
0.05633	0.98881
0.05633	0.99090
0.05633	0.99042
0.05639	0.99267
0.05639	0.99251
0.05639	0.99428
0.05644	0.99267
0.05644	0.99702
0.05644	0.99927
0.05650	1.00330
0.05650	1.00459
0.05655	1.00652
0.05655	1.00974
0.05661	1.00620
0.05661	1.01151
0.05661	1.01538
0.05667	1.01425
0.05667	1.01425
0.05672	1.01651
0.05672	1.01924
0.05672	1.01844
0.05678	1.01844
0.05678	1.02069
0.05683	1.02037
0.05683	1.02327
0.05683	1.02424
0.05689	1.02247
0.05689	1.02569
0.05694	1.02504
0.05694	1.02536
0.05694	1.02472
0.05700	1.02456
0.05700	1.02730
0.05700	1.02633
0.05705	1.02762
