Interference and Diffraction Data File Wed, Oct 11, 2023 12:51 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.07033	-0.01307
-0.07039	-0.00614
-0.07044	-0.00888
-0.07050	-0.00920
-0.07055	-0.01146
-0.07067	-0.01291
-0.07072	-0.01484
-0.07078	-0.00888
-0.07083	-0.01017
-0.07089	-0.00775
-0.07094	-0.00969
-0.07100	-0.01452
-0.07105	-0.00872
-0.07111	-0.00743
-0.07117	-0.00888
-0.07128	-0.00856
-0.07133	-0.01081
-0.07139	-0.01114
-0.07144	-0.01210
-0.07150	-0.01210
-0.07155	-0.01001
-0.07161	-0.01243
-0.07167	-0.01194
-0.07178	-0.01194
-0.07183	-0.00808
-0.07189	-0.01114
-0.07194	-0.00985
-0.07200	-0.01081
-0.07205	-0.01081
-0.07211	-0.00808
-0.07217	-0.01291
-0.07222	-0.00792
-0.07233	-0.01162
-0.07239	-0.01146
-0.07244	-0.00872
-0.07250	-0.00840
-0.07255	-0.01146
-0.07261	-0.01532
-0.07267	-0.01387
-0.07272	-0.01275
-0.07278	-0.01081
-0.07289	-0.00808
-0.07294	-0.00775
-0.07300	-0.00614
-0.07305	-0.01033
-0.07311	-0.01178
-0.07317	-0.01259
-0.07328	-0.00985
-0.07333	-0.01065
-0.07339	-0.00920
-0.07344	-0.01017
-0.07350	-0.00856
-0.07355	-0.01114
-0.07361	-0.00775
-0.07367	-0.01017
-0.07378	-0.00856
-0.07383	-0.00775
-0.07389	-0.00824
-0.07394	-0.00985
-0.07400	-0.00985
-0.07411	-0.00792
-0.07417	-0.00808
-0.07422	-0.00775
-0.07428	-0.00985
-0.07433	-0.01130
-0.07439	-0.00711
-0.07444	-0.01275
-0.07455	-0.00808
-0.07461	-0.01114
-0.07467	-0.00856
-0.07472	-0.00920
-0.07478	-0.01194
-0.07483	-0.00920
-0.07494	-0.01065
-0.07500	-0.01017
-0.07505	-0.01065
-0.07511	-0.00824
-0.07517	-0.01323
-0.07522	-0.00824
-0.07528	-0.01226
-0.07533	-0.00888
-0.07544	-0.01226
-0.07550	-0.01146
-0.07555	-0.01259
-0.07561	-0.00856
-0.07567	-0.01178
-0.07572	-0.01049
-0.07583	-0.01114
-0.07589	-0.00808
-0.07594	-0.01114
-0.07600	-0.01114
-0.07605	-0.01178
-0.07611	-0.00808
-0.07617	-0.01436
-0.07622	-0.00743
-0.07628	-0.01065
-0.07639	-0.00985
-0.07644	-0.00904
-0.07650	-0.01146
-0.07655	-0.01114
-0.07661	-0.01049
-0.07667	-0.00679
-0.07672	-0.00582
-0.07678	-0.01291
-0.07683	-0.00920
-0.07689	-0.00872
-0.07700	-0.01049
-0.07705	-0.01017
-0.07711	-0.01210
-0.07717	-0.00727
-0.07722	-0.01339
-0.07728	-0.01243
-0.07739	-0.00856
-0.07744	-0.00953
-0.07750	-0.00953
-0.07755	-0.01210
-0.07761	-0.00389
-0.07767	-0.01065
-0.07772	-0.01081
-0.07778	-0.00872
-0.07783	-0.00792
-0.07789	-0.00663
-0.07794	-0.00840
-0.07805	-0.01114
-0.07811	-0.01355
-0.07817	-0.00920
-0.07822	-0.01243
-0.07828	-0.01226
-0.07833	-0.00792
-0.07839	-0.00953
-0.07844	-0.01210
-0.07850	-0.00808
-0.07861	-0.01484
-0.07867	-0.00727
-0.07872	-0.01049
-0.07878	-0.01098
-0.07883	-0.01049
-0.07889	-0.00888
-0.07894	-0.00711
-0.07900	-0.01098
-0.07905	-0.00920
-0.07911	-0.01194
-0.07922	-0.00808
-0.07928	-0.01162
-0.07933	-0.00969
-0.07939	-0.01146
-0.07944	-0.00856
-0.07950	-0.00792
-0.07955	-0.00840
-0.07961	-0.01194
-0.07967	-0.00824
-0.07978	-0.01146
-0.07983	-0.00775
-0.07989	-0.01001
-0.07994	-0.01259
-0.08000	-0.00937
-0.08005	-0.00920
-0.08011	-0.00743
-0.08017	-0.01081
-0.08022	-0.00856
-0.08028	-0.01339
-0.08039	-0.01017
-0.08044	-0.01033
-0.08050	-0.00872
-0.08055	-0.00679
-0.08061	-0.01484
-0.08067	-0.00937
-0.08072	-0.00888
-0.08083	-0.00695
-0.08089	-0.00792
-0.08094	-0.00856
-0.08100	-0.00953
-0.08105	-0.01081
-0.08111	-0.01243
-0.08117	-0.00872
-0.08122	-0.01049
-0.08128	-0.00695
-0.08133	-0.00985
-0.08144	-0.01178
-0.08150	-0.01081
-0.08155	-0.01226
-0.08161	-0.01001
-0.08167	-0.01114
-0.08172	-0.00663
-0.08178	-0.00792
-0.08183	-0.01033
-0.08189	-0.00985
-0.08200	-0.00808
-0.08205	-0.00888
-0.08211	-0.01146
-0.08217	-0.01049
-0.08222	-0.00888
-0.08228	-0.01484
-0.08233	-0.00937
-0.08244	-0.00792
-0.08250	-0.01049
-0.08255	-0.00920
-0.08261	-0.01065
-0.08267	-0.01114
-0.08272	-0.01017
-0.08278	-0.01613
-0.08283	-0.00840
-0.08289	-0.01194
-0.08300	-0.00985
-0.08305	-0.00743
-0.08311	-0.01146
-0.08317	-0.00856
-0.08322	-0.01162
-0.08328	-0.01081
-0.08339	-0.00937
-0.08344	-0.00920
-0.08350	-0.00904
-0.08355	-0.01017
-0.08361	-0.01081
-0.08367	-0.01275
-0.08372	-0.01098
-0.08378	-0.01130
-0.08389	-0.00711
-0.08394	-0.00985
-0.08400	-0.00985
-0.08405	-0.01404
-0.08411	-0.00550
-0.08417	-0.01065
-0.08428	-0.00969
-0.08433	-0.00695
-0.08439	-0.01339
-0.08444	-0.00953
-0.08450	-0.01049
-0.08455	-0.01114
-0.08461	-0.00937
-0.08467	-0.00904
-0.08478	-0.01243
-0.08483	-0.00953
-0.08489	-0.00920
-0.08494	-0.00985
-0.08500	-0.00679
-0.08505	-0.00808
-0.08511	-0.01114
-0.08522	-0.01162
-0.08528	-0.01371
-0.08533	-0.00711
-0.08539	-0.00792
-0.08544	-0.00920
-0.08550	-0.01114
-0.08555	-0.00920
-0.08567	-0.01436
-0.08572	-0.01065
-0.08578	-0.01130
-0.08583	-0.01339
-0.08589	-0.00985
-0.08594	-0.00663
-0.08600	-0.01420
-0.08611	-0.00647
-0.08617	-0.01178
-0.08622	-0.00953
-0.08628	-0.01323
-0.08633	-0.01291
-0.08639	-0.01098
-0.08644	-0.01291
-0.08655	-0.00775
-0.08661	-0.00824
-0.08667	-0.01098
-0.08672	-0.00840
-0.08678	-0.01226
-0.08683	-0.01259
-0.08689	-0.00872
-0.08694	-0.01130
-0.08700	-0.00888
-0.08711	-0.01436
-0.08717	-0.01178
-0.08722	-0.00808
-0.08728	-0.01049
-0.08733	-0.00792
-0.08739	-0.01323
-0.08750	-0.01130
-0.08755	-0.00792
-0.08761	-0.01178
-0.08767	-0.01114
-0.08772	-0.00775
-0.08778	-0.01500
-0.08783	-0.01065
-0.08789	-0.00872
-0.08794	-0.01098
-0.08800	-0.00824
-0.08811	-0.01178
-0.08817	-0.00808
-0.08822	-0.01130
-0.08828	-0.01081
-0.08833	-0.01226
-0.08839	-0.00808
-0.08844	-0.01291
-0.08850	-0.00534
-0.08855	-0.01162
-0.08861	-0.00920
-0.08867	-0.00566
-0.08878	-0.00904
-0.08883	-0.00872
-0.08889	-0.00695
-0.08894	-0.01098
-0.08900	-0.01098
-0.08905	-0.01033
-0.08911	-0.00937
-0.08917	-0.00711
-0.08928	-0.01194
-0.08933	-0.00840
-0.08939	-0.00856
-0.08944	-0.00953
-0.08950	-0.01162
-0.08955	-0.01065
-0.08961	-0.01162
-0.08967	-0.00759
-0.08972	-0.01371
-0.08978	-0.00582
-0.08989	-0.00759
-0.08994	-0.01130
-0.09000	-0.01291
-0.09005	-0.00695
-0.09011	-0.01001
-0.09017	-0.00888
-0.09022	-0.00824
-0.09028	-0.01081
-0.09033	-0.01243
-0.09044	-0.00711
-0.09050	-0.00759
-0.09055	-0.01210
-0.09061	-0.01049
-0.09067	-0.01178
-0.09072	-0.01516
-0.09078	-0.01226
-0.09083	-0.01017
-0.09089	-0.01178
-0.09100	-0.00792
-0.09105	-0.01146
-0.09111	-0.01130
-0.09117	-0.01194
-0.09122	-0.00808
-0.09128	-0.01243
-0.09133	-0.01323
-0.09139	-0.00888
-0.09150	-0.01243
-0.09155	-0.00985
-0.09161	-0.01130
-0.09167	-0.00888
-0.09172	-0.00872
-0.09178	-0.00792
-0.09183	-0.01355
-0.09189	-0.01098
-0.09194	-0.00824
-0.09200	-0.00937
-0.09211	-0.01452
-0.09217	-0.01114
-0.09222	-0.01017
-0.09228	-0.00695
-0.09233	-0.01130
-0.09239	-0.00904
-0.09244	-0.00711
-0.09255	-0.00985
-0.09261	-0.01081
-0.09267	-0.01065
-0.09272	-0.00888
-0.09278	-0.01178
-0.09283	-0.01001
-0.09289	-0.00969
-0.09294	-0.01162
-0.09300	-0.01387
-0.09311	-0.00953
-0.09317	-0.00437
-0.09322	-0.01210
-0.09328	-0.01210
-0.09333	-0.01178
-0.09339	-0.01307
-0.09344	-0.00969
-0.09350	-0.01243
-0.09355	-0.00727
-0.09367	-0.00856
-0.09372	-0.01017
-0.09378	-0.01275
-0.09383	-0.00920
-0.09389	-0.01033
-0.09394	-0.00985
-0.09405	-0.00969
-0.09411	-0.00888
-0.09417	-0.00888
-0.09422	-0.00840
-0.09428	-0.01178
-0.09433	-0.01098
-0.09439	-0.01178
-0.09444	-0.01210
-0.09455	-0.00598
-0.09461	-0.00743
-0.09467	-0.00711
-0.09472	-0.01532
-0.09478	-0.01516
-0.09489	-0.01065
-0.09494	-0.01162
-0.09500	-0.01226
-0.09505	-0.01098
-0.09511	-0.00872
-0.09517	-0.01210
-0.09522	-0.00856
-0.09528	-0.01178
-0.09539	-0.01033
-0.09544	-0.01291
-0.09550	-0.00953
-0.09555	-0.01017
-0.09561	-0.01001
-0.09567	-0.01081
-0.09578	-0.00872
-0.09583	-0.00711
-0.09589	-0.01017
-0.09594	-0.01081
-0.09600	-0.00792
-0.09605	-0.00969
-0.09611	-0.00969
-0.09617	-0.01114
-0.09622	-0.01210
-0.09633	-0.00953
-0.09639	-0.01098
-0.09644	-0.01049
-0.09650	-0.01081
-0.09655	-0.01178
-0.09661	-0.01178
-0.09667	-0.00953
-0.09678	-0.00937
-0.09683	-0.00711
-0.09689	-0.01017
-0.09694	-0.01114
-0.09700	-0.01323
-0.09705	-0.00856
-0.09711	-0.01049
-0.09717	-0.01210
-0.09728	-0.01017
-0.09733	-0.00727
-0.09739	-0.00969
-0.09744	-0.01130
-0.09750	-0.01275
-0.09755	-0.00872
-0.09761	-0.01017
-0.09767	-0.00824
-0.09772	-0.01210
-0.09778	-0.00663
-0.09789	-0.00920
-0.09794	-0.01436
-0.09800	-0.01081
-0.09805	-0.01259
-0.09811	-0.01098
-0.09817	-0.00904
-0.09822	-0.01452
-0.09833	-0.01098
-0.09839	-0.00872
-0.09844	-0.01355
-0.09850	-0.01194
-0.09855	-0.01291
-0.09861	-0.00775
-0.09867	-0.00840
-0.09872	-0.01033
-0.09878	-0.00711
-0.09883	-0.01130
-0.09889	-0.00743
-0.09894	-0.00792
-0.09905	-0.00566
-0.09911	-0.01001
-0.09917	-0.00888
-0.09922	-0.00856
-0.09928	-0.00920
-0.09933	-0.01243
-0.09939	-0.01146
-0.09944	-0.01065
-0.09950	-0.01033
-0.09955	-0.01017
-0.09961	-0.00985
-0.09972	-0.00695
-0.09978	-0.00775
-0.09983	-0.00824
-0.09989	-0.01098
-0.09994	-0.00711
-0.10000	-0.00920
-0.10005	-0.00953
-0.10011	-0.01194
-0.10017	-0.00598
-0.10022	-0.01323
-0.10028	-0.01065
-0.10039	-0.01033
-0.10044	-0.00727
-0.10050	-0.01049
-0.10055	-0.01146
-0.10061	-0.00888
-0.10067	-0.01307
-0.10072	-0.01049
-0.10083	-0.01210
-0.10089	-0.00792
-0.10094	-0.01114
-0.10100	-0.01371
-0.10105	-0.01065
-0.10111	-0.00550
-0.10117	-0.00759
-0.10122	-0.01017
-0.10133	-0.00856
-0.10139	-0.00969
-0.10144	-0.00437
-0.10150	-0.00743
-0.10155	-0.01065
-0.10161	-0.01081
-0.10167	-0.01194
-0.10172	-0.01162
-0.10178	-0.01130
-0.10183	-0.00759
-0.10194	-0.01033
-0.10200	-0.00872
-0.10205	-0.00888
-0.10211	-0.00953
-0.10217	-0.01210
-0.10222	-0.01033
-0.10233	-0.01098
-0.10239	-0.01049
-0.10244	-0.01033
-0.10250	-0.01098
-0.10255	-0.01339
-0.10261	-0.00663
-0.10267	-0.01259
-0.10272	-0.00711
-0.10278	-0.01243
-0.10289	-0.00824
-0.10294	-0.00937
-0.10300	-0.00808
-0.10305	-0.01275
-0.10311	-0.00679
-0.10317	-0.00969
-0.10328	-0.00888
-0.10333	-0.01210
-0.10339	-0.01146
-0.10344	-0.01130
-0.10350	-0.01307
-0.10355	-0.01307
-0.10361	-0.01162
-0.10367	-0.00904
-0.10372	-0.00759
-0.10383	-0.01114
-0.10389	-0.01081
-0.10394	-0.01275
-0.10400	-0.01017
-0.10405	-0.00840
-0.10411	-0.01081
-0.10422	-0.01307
-0.10428	-0.00969
-0.10433	-0.00775
-0.10439	-0.01210
-0.10444	-0.01130
-0.10450	-0.00856
-0.10455	-0.00904
-0.10467	-0.01275
-0.10472	-0.01098
-0.10478	-0.01581
-0.10483	-0.01001
-0.10489	-0.00840
-0.10500	-0.00969
-0.10505	-0.00969
-0.10511	-0.00808
-0.10517	-0.01033
-0.10522	-0.01404
-0.10528	-0.01194
-0.10533	-0.01194
-0.10539	-0.01001
-0.10550	-0.01162
-0.10555	-0.01081
-0.10561	-0.00969
-0.10567	-0.01404
-0.10572	-0.01130
-0.10578	-0.01098
-0.10583	-0.01049
-0.10594	-0.00743
-0.10600	-0.00792
-0.10605	-0.00840
-0.10611	-0.01339
-0.10617	-0.00727
-0.10622	-0.01162
-0.10628	-0.00969
-0.10639	-0.00856
-0.10644	-0.01194
-0.10650	-0.01452
-0.10655	-0.01210
-0.10661	-0.01130
-0.10667	-0.01130
-0.10672	-0.01081
-0.10683	-0.01355
-0.10689	-0.01033
-0.10694	-0.01243
-0.10700	-0.01098
-0.10705	-0.01065
-0.10711	-0.00711
-0.10717	-0.00824
-0.10722	-0.01001
-0.10733	-0.00953
-0.10739	-0.00647
-0.10744	-0.01130
-0.10750	-0.00985
-0.10755	-0.01114
-0.10761	-0.01178
-0.10767	-0.00824
-0.10772	-0.01387
-0.10778	-0.00953
-0.10783	-0.01307
-0.10794	-0.01291
-0.10800	-0.00969
-0.10805	-0.01049
-0.10811	-0.01484
-0.10817	-0.00679
-0.10822	-0.01468
-0.10828	-0.00872
-0.10839	-0.00904
-0.10844	-0.01065
-0.10850	-0.01259
-0.10855	-0.00856
-0.10861	-0.00856
-0.10867	-0.00631
-0.10872	-0.00872
-0.10878	-0.00743
-0.10883	-0.01033
-0.10889	-0.01049
-0.10894	-0.00937
-0.10905	-0.00920
-0.10911	-0.00759
-0.10917	-0.01049
-0.10922	-0.01275
-0.10928	-0.01226
-0.10933	-0.00937
-0.10939	-0.01162
-0.10944	-0.00985
-0.10950	-0.00775
-0.10955	-0.01404
-0.10961	-0.00824
-0.10972	-0.00888
-0.10978	-0.01049
-0.10983	-0.00985
-0.10989	-0.00775
-0.10994	-0.00824
-0.11000	-0.00920
-0.11005	-0.00792
-0.11011	-0.01259
-0.11017	-0.00663
-0.11022	-0.00792
-0.11033	-0.00824
-0.11039	-0.00792
-0.11044	-0.00872
-0.11050	-0.01387
-0.11055	-0.01226
-0.11061	-0.01065
-0.11067	-0.00840
-0.11078	-0.01114
-0.11083	-0.01259
-0.11089	-0.01033
-0.11094	-0.01194
-0.11100	-0.01178
-0.11105	-0.01098
-0.11111	-0.01146
-0.11117	-0.00711
-0.11122	-0.00872
-0.11133	-0.00743
-0.11139	-0.01017
-0.11144	-0.00969
-0.11150	-0.01162
-0.11155	-0.01146
-0.11161	-0.01210
-0.11167	-0.00937
-0.11172	-0.00920
-0.11178	-0.01114
-0.11189	-0.00727
-0.11194	-0.00647
-0.11200	-0.00856
-0.11205	-0.01081
-0.11211	-0.00824
-0.11217	-0.00792
-0.11222	-0.00920
-0.11233	-0.00550
